id_chamado,data_abertura,bairro,canal,texto,categoria_real,pred_modelo_a,conf_modelo_a,pred_modelo_b,conf_modelo_b
2026000029,2026-04-01,Santa Cruz,app_1746,A luminária do poste da Rua Dias da Cruz esquina com a travessa fica acendendo e apagando sem parar há mais de 15 dias. À noite a calçada fica no escuro completo.,iluminacao_publica,iluminacao_publica,0.817,iluminacao_publica,0.525
2026002123,2026-06-03,Copacabana,telefone_1746,A luminária do poste da Estrada dos Bandeirantes esquina com a travessa fica acendendo e apagando sem parar há uma semana. À noite a calçada fica no escuro completo.,iluminacao_publica,iluminacao_publica,0.898,iluminacao_publica,0.754
2026001497,2026-02-06,Penha,portal_web,O poste em frente ao número 640 da Rua Voluntários da Pátria está com a lâmpada queimada faz dois dias. A rua fica totalmente escura à noite e os moradores estão com medo de assaltos.,iluminacao_publica,iluminacao_publica,0.956,iluminacao_publica,0.648
2026004978,2026-02-27,Tijuca,portal_web,Solicito remoção de entulho e lixo acumulado na esquina da Rua São Francisco Xavier com o nº 769. Moradores denunciam descarte irregular no local faz dois dias.,coleta_lixo,coleta_lixo,0.946,coleta_lixo,0.449
2026000167,2026-03-11,Centro,portal_web,"Entulho na calçada, Rua das Acácias nº 53.",coleta_lixo,iluminacao_publica,0.794,coleta_lixo,0.941
2026004571,2026-06-16,Méier,telefone_1746,"Entulho na calçada, Estrada do Mendanha nº 187.",coleta_lixo,coleta_lixo,0.967,coleta_lixo,0.905
2026001355,2026-05-29,Copacabana,app_1746,"A coleta de lixo domiciliar não passa na Estrada dos Bandeirantes há uma semana. O lixo está acumulado nas calçadas, com mau cheiro forte e presença de ratos e baratas.",coleta_lixo,coleta_lixo,0.934,coleta_lixo,0.897
2026001638,2026-03-06,Madureira,telefone_1746,Motoristas usam a vaga de deficiente da Rua Cândido Benício sem credencial todos os dias há mais de dois meses. Pedimos fiscalização no local.,estacionamento_irregular,estacionamento_irregular,0.984,estacionamento_irregular,0.979
2026002880,2026-01-20,Méier,app_1746,"Após o temporal, uma árvore da Av. Ministro Edgard Romero ficou inclinada sobre a pista faz dois dias. Precisa de avaliação e poda ou remoção antes que caia sobre os carros.",poda_arvore,poda_arvore,0.977,poda_arvore,0.563
2026000958,2026-03-18,Irajá,telefone_1746,"Rompimento de tubulação na Estrada do Mendanha próximo ao nº 292. A água jorra na via há mais de dois meses, já abriu uma erosão no asfalto e ameaça as fundações das casas.",esgoto_vazamento,buraco_via,0.904,esgoto_vazamento,0.748
2026000840,2026-05-20,Penha,telefone_1746,Denuncio perturbação do sossego na Rua Cândido Benício: uma obra funciona com britadeira e martelete antes das 7h e depois das 22h faz dois dias.,barulho_perturbacao,barulho_perturbacao,0.898,barulho_perturbacao,0.854
2026002549,2026-05-28,Copacabana,app_1746,Solicito poda da árvore em frente ao nº 868 da Estrada do Mendanha. Os galhos estão encostando na fiação elétrica há mais de 15 dias e há risco de curto-circuito e queda de energia.,poda_arvore,iluminacao_publica,0.945,poda_arvore,0.772
2026004223,2026-02-21,Santa Cruz,telefone_1746,Denuncio estacionamento irregular em fila dupla na Rua Voluntários da Pátria nos horários de pico há 3 dias. O trânsito trava completamente e ônibus não conseguem passar.,estacionamento_irregular,estacionamento_irregular,0.983,estacionamento_irregular,0.925
2026000010,2026-05-15,Santa Cruz,telefone_1746,Caçamba transbordando na Rua Cândido Benício.,coleta_lixo,coleta_lixo,0.881,coleta_lixo,0.836
2026002035,2026-06-24,Tijuca,telefone_1746,Venho registrar que a iluminação da praça próxima à Rua Conde de Bonfim está desligada há 3 dias. O local é usado por crianças no fim da tarde e está completamente às escuras.,iluminacao_publica,iluminacao_publica,0.95,iluminacao_publica,0.931
2026001880,2026-03-07,Jacarepaguá,telefone_1746,"A coleta de lixo domiciliar não passa na Estrada dos Bandeirantes há uma semana. O lixo está acumulado nas calçadas, com mau cheiro forte e presença de ratos e baratas.",coleta_lixo,coleta_lixo,0.906,coleta_lixo,0.928
2026000223,2026-01-17,Copacabana,portal_web,"A coleta de lixo domiciliar não passa na Estrada do Mendanha desde ontem. O lixo está acumulado nas calçadas, com mau cheiro forte e presença de ratos e baratas.",coleta_lixo,poda_arvore,0.937,coleta_lixo,0.86
2026001801,2026-04-21,Méier,app_1746,"Solicito reparo urgente na iluminação pública da Rua Cândido Benício, altura do nº 308. São 2 postes apagados há quase um mês, deixando o trecho perigoso para pedestres.",iluminacao_publica,iluminacao_publica,0.931,iluminacao_publica,0.834
2026003830,2026-01-05,Tijuca,app_1746,A tampa do bueiro da Rua Uranos está quebrada e transbordando esgoto há uma semana. Pedestres precisam andar pela pista para desviar da água contaminada.,esgoto_vazamento,buraco_via,0.961,esgoto_vazamento,0.793
2026002365,2026-05-27,Bangu,telefone_1746,Semáforo apagado na Rua São Francisco Xavier.,sinalizacao,sinalizacao,0.811,sinalizacao,0.729
2026004946,2026-03-31,Santa Cruz,telefone_1746,As raízes da árvore em frente ao nº 99 da Rua São Francisco Xavier levantaram toda a calçada e os galhos cobrem a iluminação. Solicito poda e avaliação há mais de 15 dias.,poda_arvore,poda_arvore,0.948,poda_arvore,0.76
2026004207,2026-03-25,Barra da Tijuca,app_1746,"Rua escura faz dois dias, sem luz.",iluminacao_publica,coleta_lixo,0.828,iluminacao_publica,0.689
2026000799,2026-05-14,Irajá,telefone_1746,"Falta placa de proibido estacionar na Rua das Acácias, o que gera conflitos diários há mais de dois meses. Pedimos instalação de sinalização vertical.",sinalizacao,sinalizacao,0.973,sinalizacao,0.806
2026003900,2026-03-05,Campo Grande,app_1746,A caçamba comunitária da Rua Cândido Benício está transbordando há uma semana e ninguém faz a remoção. O chorume escorre pela calçada até a porta das casas.,coleta_lixo,coleta_lixo,0.947,coleta_lixo,0.839
2026000379,2026-01-25,Barra da Tijuca,app_1746,"Solicito reparo urgente na iluminação pública da Rua Cândido Benício, altura do nº 721. São 3 postes apagados faz dois dias, deixando o trecho perigoso para pedestres.",iluminacao_publica,iluminacao_publica,0.878,iluminacao_publica,0.88
2026000643,2026-02-04,Realengo,telefone_1746,Esgoto vazando na Rua Dias da Cruz.,esgoto_vazamento,buraco_via,0.935,esgoto_vazamento,0.546
2026000803,2026-01-09,Botafogo,app_1746,"A entrada de garagem do nº 648 da Estrada do Mendanha é bloqueada por carros estacionados irregularmente há mais de 15 dias, mesmo com a sinalização de proibido.",estacionamento_irregular,estacionamento_irregular,0.95,coleta_lixo,0.627
2026002792,2026-06-06,Jacarepaguá,portal_web,Asfalto cedeu há mais de dois meses.,buraco_via,buraco_via,0.852,buraco_via,0.889
2026000993,2026-03-18,Santa Cruz,telefone_1746,Galhos da árvore da Rua Barata Ribeiro invadiram a janela do apartamento e trazem insetos há uma semana. Já pedimos a poda várias vezes sem retorno.,poda_arvore,poda_arvore,0.893,poda_arvore,0.746
2026004490,2026-03-12,Realengo,telefone_1746,"Entulho na calçada, Av. Ministro Edgard Romero nº 983.",coleta_lixo,coleta_lixo,0.888,coleta_lixo,0.824
2026001889,2026-06-29,Madureira,portal_web,Solicito remoção de entulho e lixo acumulado na esquina da Rua Voluntários da Pátria com o nº 888. Moradores denunciam descarte irregular no local há mais de 15 dias.,coleta_lixo,coleta_lixo,0.931,iluminacao_publica,0.598
2026000613,2026-02-10,Tijuca,telefone_1746,Sem sinalização na Rua das Acácias nº 1480.,sinalizacao,sinalizacao,0.915,sinalizacao,0.812
2026003553,2026-06-26,Bangu,app_1746,"A coleta de lixo domiciliar não passa na Av. Dom Hélder Câmara há quase um mês. O lixo está acumulado nas calçadas, com mau cheiro forte e presença de ratos e baratas.",coleta_lixo,coleta_lixo,0.97,coleta_lixo,0.848
2026001129,2026-01-24,Méier,app_1746,Poda urgente na Rua São Francisco Xavier.,poda_arvore,poda_arvore,0.954,estacionamento_irregular,0.642
2026004818,2026-01-12,Bangu,app_1746,"O semáforo da Rua Dias da Cruz, altura do nº 83, está apagado desde ontem. Nos horários de pico o cruzamento vira um caos e pedestres não conseguem atravessar.",sinalizacao,sinalizacao,0.853,sinalizacao,0.83
2026003306,2026-02-18,Madureira,app_1746,Motoristas usam a vaga de deficiente da Rua Cândido Benício sem credencial todos os dias desde ontem. Pedimos fiscalização no local.,estacionamento_irregular,estacionamento_irregular,0.913,estacionamento_irregular,0.926
2026002107,2026-03-30,Centro,app_1746,"O caminhão da coleta passou a vir em horário irregular na Estrada da Posse há 3 dias, e o lixo fica exposto o dia inteiro. Pedimos regularização do serviço.",coleta_lixo,coleta_lixo,0.978,coleta_lixo,0.948
2026000953,2026-05-10,Madureira,telefone_1746,Poste apagado na Rua São Francisco Xavier.,iluminacao_publica,iluminacao_publica,0.946,coleta_lixo,0.662
2026003712,2026-02-09,Méier,app_1746,Asfalto cedeu há quase um mês.,buraco_via,buraco_via,0.944,buraco_via,0.91
2026002720,2026-05-15,Santa Cruz,portal_web,"Vazamento de água, Rua do Catete nº 1001.",esgoto_vazamento,buraco_via,0.919,esgoto_vazamento,0.764
2026003870,2026-03-01,Tijuca,portal_web,"Há um ponto viciado de descarte de lixo e restos de construção na Estrada dos Bandeirantes, altura do nº 605. Mesmo após reclamações desde ontem, nada foi feito.",coleta_lixo,coleta_lixo,0.94,coleta_lixo,0.586
2026000146,2026-02-11,Centro,app_1746,A luminária do poste da Av. Brasil esquina com a travessa fica acendendo e apagando sem parar há uma semana. À noite a calçada fica no escuro completo.,iluminacao_publica,iluminacao_publica,0.902,iluminacao_publica,0.896
2026002518,2026-02-18,Realengo,portal_web,"Afundamento de pista na Rua Voluntários da Pátria, próximo ao ponto de ônibus. O buraco cresce a cada chuva há uma semana e já engoliu parte da faixa da direita.",buraco_via,buraco_via,0.988,buraco_via,0.815
2026002667,2026-03-09,Bangu,app_1746,"A coleta de lixo domiciliar não passa na Av. Dom Hélder Câmara desde ontem. O lixo está acumulado nas calçadas, com mau cheiro forte e presença de ratos e baratas.",coleta_lixo,coleta_lixo,0.824,coleta_lixo,0.663
2026000423,2026-05-13,Campo Grande,telefone_1746,O poste em frente ao número 1392 da Av. das Américas está com a lâmpada queimada há 3 dias. A rua fica totalmente escura à noite e os moradores estão com medo de assaltos.,iluminacao_publica,iluminacao_publica,0.889,iluminacao_publica,0.794
2026004337,2026-06-26,Ilha do Governador,app_1746,"Há um ponto viciado de descarte de lixo e restos de construção na Av. das Américas, altura do nº 1037. Mesmo após reclamações há mais de 15 dias, nada foi feito.",coleta_lixo,buraco_via,0.955,coleta_lixo,0.815
2026003208,2026-02-04,Irajá,app_1746,"Esgoto retornando pelos ralos das casas da Rua Cândido Benício sempre que chove, há 3 dias. A rede parece estar entupida e o problema afeta todo o quarteirão.",esgoto_vazamento,buraco_via,0.986,esgoto_vazamento,0.853
2026004674,2026-03-10,Bangu,app_1746,Denuncio estacionamento irregular em fila dupla na Av. das Américas nos horários de pico há quase um mês. O trânsito trava completamente e ônibus não conseguem passar.,estacionamento_irregular,estacionamento_irregular,0.939,esgoto_vazamento,0.46
2026000812,2026-06-10,Bangu,app_1746,Árvore na fiação há mais de dois meses.,poda_arvore,coleta_lixo,0.963,coleta_lixo,0.313
2026001748,2026-04-14,Copacabana,app_1746,Venho registrar que a iluminação da praça próxima à Rua Barata Ribeiro está desligada há mais de dois meses. O local é usado por crianças no fim da tarde e está completamente às escuras.,iluminacao_publica,iluminacao_publica,0.914,iluminacao_publica,0.64
2026000817,2026-03-08,Santa Cruz,app_1746,4 postes sem luz na Rua Barata Ribeiro.,iluminacao_publica,esgoto_vazamento,0.964,iluminacao_publica,0.666
2026002708,2026-06-10,Tijuca,telefone_1746,"Esgoto retornando pelos ralos das casas da Estrada do Mendanha sempre que chove, há mais de dois meses. A rede parece estar entupida e o problema afeta todo o quarteirão.",esgoto_vazamento,esgoto_vazamento,0.917,esgoto_vazamento,0.788
2026003596,2026-01-31,Botafogo,portal_web,Festas com som automotivo ocorrem toda madrugada na praça da Estrada da Posse há mais de dois meses. O barulho é ensurdecedor e já houve brigas no local.,barulho_perturbacao,barulho_perturbacao,0.916,barulho_perturbacao,0.918
2026002001,2026-06-02,Realengo,app_1746,A faixa de pedestres em frente à escola da Estrada do Mendanha está completamente apagada faz dois dias. Solicito repintura urgente da sinalização de solo.,sinalizacao,sinalizacao,0.98,sinalizacao,0.909
2026002371,2026-04-01,Madureira,app_1746,Poste apagado na Av. Ministro Edgard Romero.,iluminacao_publica,barulho_perturbacao,0.957,iluminacao_publica,0.816
2026004575,2026-06-22,Santa Cruz,telefone_1746,"Rompimento de tubulação na Rua Voluntários da Pátria próximo ao nº 1042. A água jorra na via faz dois dias, já abriu uma erosão no asfalto e ameaça as fundações das casas.",esgoto_vazamento,buraco_via,0.897,esgoto_vazamento,0.889
2026003046,2026-01-16,Jacarepaguá,app_1746,"Vazamento de água limpa na calçada da Rua São Francisco Xavier, altura do nº 648, há quase um mês. O desperdício é grande, formou-se um lamaçal e a água invade a pista.",esgoto_vazamento,esgoto_vazamento,0.996,esgoto_vazamento,0.875
2026000505,2026-01-17,Tijuca,app_1746,"Fiação exposta no poste de iluminação em frente ao nº 910 da Rua Dias da Cruz, com risco de choque. Além disso a lâmpada não acende há 3 dias.",iluminacao_publica,iluminacao_publica,0.867,iluminacao_publica,0.869
2026001628,2026-05-26,Barra da Tijuca,telefone_1746,"Depois da obra na Av. Brasil, o recapeamento ficou incompleto e sobrou um degrau no asfalto em frente ao nº 332. Já ocorreram dois acidentes com motos desde ontem.",buraco_via,buraco_via,0.933,buraco_via,0.797
2026004893,2026-02-08,Jacarepaguá,portal_web,"Existe um buraco enorme na pista da Rua Conde de Bonfim, na altura do nº 1378, aberto há mais de dois meses. Vários carros já danificaram a suspensão e motociclistas correm risco de acidente.",buraco_via,buraco_via,0.896,buraco_via,0.915
2026003618,2026-01-15,Bangu,telefone_1746,"Há um ponto viciado de descarte de lixo e restos de construção na Rua São Francisco Xavier, altura do nº 1445. Mesmo após reclamações há quase um mês, nada foi feito.",coleta_lixo,coleta_lixo,0.907,coleta_lixo,0.668
2026000876,2026-01-31,Jacarepaguá,telefone_1746,"Rompimento de tubulação na Rua Cândido Benício próximo ao nº 554. A água jorra na via faz dois dias, já abriu uma erosão no asfalto e ameaça as fundações das casas.",esgoto_vazamento,esgoto_vazamento,0.858,esgoto_vazamento,0.895
2026004389,2026-04-06,Copacabana,portal_web,Denuncio estacionamento irregular em fila dupla na Av. das Américas nos horários de pico faz dois dias. O trânsito trava completamente e ônibus não conseguem passar.,estacionamento_irregular,estacionamento_irregular,0.991,estacionamento_irregular,0.87
2026003578,2026-05-27,Madureira,portal_web,"A igreja da Rua São Francisco Xavier, altura do nº 1449, usa caixas de som voltadas para a rua em volume muito acima do permitido há mais de dois meses, inclusive à noite.",barulho_perturbacao,barulho_perturbacao,0.942,barulho_perturbacao,0.802
2026003220,2026-06-30,Botafogo,portal_web,Coleta não passa há quase um mês.,coleta_lixo,coleta_lixo,0.96,coleta_lixo,0.938
2026002645,2026-04-01,Santa Cruz,telefone_1746,"Cratera na pista, Rua Conde de Bonfim nº 299.",buraco_via,iluminacao_publica,0.848,buraco_via,0.978
2026002180,2026-03-11,Copacabana,app_1746,"Vazamento de água limpa na calçada da Estrada dos Bandeirantes, altura do nº 986, faz dois dias. O desperdício é grande, formou-se um lamaçal e a água invade a pista.",esgoto_vazamento,buraco_via,0.868,esgoto_vazamento,0.94
2026002416,2026-01-20,Tijuca,portal_web,Denuncio perturbação do sossego na Estrada dos Bandeirantes: uma obra funciona com britadeira e martelete antes das 7h e depois das 22h há uma semana.,barulho_perturbacao,barulho_perturbacao,0.896,barulho_perturbacao,0.856
2026001911,2026-06-21,Botafogo,telefone_1746,A luminária do poste da Av. Brasil esquina com a travessa fica acendendo e apagando sem parar há uma semana. À noite a calçada fica no escuro completo.,iluminacao_publica,barulho_perturbacao,0.969,iluminacao_publica,0.745
2026001494,2026-05-30,Irajá,app_1746,A luminária do poste da Estrada dos Bandeirantes esquina com a travessa fica acendendo e apagando sem parar há uma semana. À noite a calçada fica no escuro completo.,iluminacao_publica,iluminacao_publica,0.856,coleta_lixo,0.612
2026004346,2026-06-20,Tijuca,app_1746,"Há um ponto viciado de descarte de lixo e restos de construção na Av. Dom Hélder Câmara, altura do nº 797. Mesmo após reclamações há mais de 15 dias, nada foi feito.",coleta_lixo,iluminacao_publica,0.9,coleta_lixo,0.732
2026002188,2026-01-11,Tijuca,app_1746,Poste apagado na Rua Uranos.,iluminacao_publica,esgoto_vazamento,0.97,iluminacao_publica,0.838
2026004248,2026-02-16,Realengo,portal_web,A luminária do poste da Rua das Acácias esquina com a travessa fica acendendo e apagando sem parar há mais de 15 dias. À noite a calçada fica no escuro completo.,iluminacao_publica,iluminacao_publica,0.875,iluminacao_publica,0.903
2026001093,2026-06-02,Santa Cruz,telefone_1746,A caçamba comunitária da Rua Barata Ribeiro está transbordando há mais de 15 dias e ninguém faz a remoção. O chorume escorre pela calçada até a porta das casas.,coleta_lixo,coleta_lixo,0.897,coleta_lixo,0.71
2026004773,2026-05-08,Madureira,app_1746,O poste em frente ao número 1155 da Av. das Américas está com a lâmpada queimada faz dois dias. A rua fica totalmente escura à noite e os moradores estão com medo de assaltos.,iluminacao_publica,iluminacao_publica,0.948,iluminacao_publica,0.94
2026002067,2026-06-04,Realengo,telefone_1746,"A árvore da calçada da Rua Uranos está com galhos secos enormes prestes a cair há 3 dias, bem em cima do ponto de ônibus. Pedimos poda urgente antes que alguém se machuque.",poda_arvore,poda_arvore,0.821,poda_arvore,0.92
2026001194,2026-06-02,Penha,telefone_1746,"A árvore da calçada da Rua Uranos está com galhos secos enormes prestes a cair há quase um mês, bem em cima do ponto de ônibus. Pedimos poda urgente antes que alguém se machuque.",poda_arvore,poda_arvore,0.917,buraco_via,0.4
2026004771,2026-03-27,Madureira,app_1746,"Afundamento de pista na Rua das Acácias, próximo ao ponto de ônibus. O buraco cresce a cada chuva há quase um mês e já engoliu parte da faixa da direita.",buraco_via,buraco_via,0.951,buraco_via,0.905
2026004513,2026-02-26,Jacarepaguá,app_1746,A luminária do poste da Av. das Américas esquina com a travessa fica acendendo e apagando sem parar há uma semana. À noite a calçada fica no escuro completo.,iluminacao_publica,iluminacao_publica,0.87,iluminacao_publica,0.908
2026000142,2026-02-04,Campo Grande,telefone_1746,Vizinho do nº 611 da Estrada do Mendanha mantém gerador ligado a noite inteira desde ontem. O ruído constante impede o sono de toda a vizinhança.,barulho_perturbacao,barulho_perturbacao,0.98,barulho_perturbacao,0.967
2026003123,2026-01-13,Realengo,app_1746,"Há um ponto viciado de descarte de lixo e restos de construção na Av. das Américas, altura do nº 883. Mesmo após reclamações desde ontem, nada foi feito.",coleta_lixo,coleta_lixo,0.902,poda_arvore,0.827
2026000602,2026-01-26,Realengo,app_1746,Asfalto cedeu há mais de 15 dias.,buraco_via,buraco_via,0.903,buraco_via,0.94
2026000684,2026-02-01,Botafogo,telefone_1746,"Há um ponto viciado de descarte de lixo e restos de construção na Rua Conde de Bonfim, altura do nº 570. Mesmo após reclamações há mais de 15 dias, nada foi feito.",coleta_lixo,coleta_lixo,0.893,coleta_lixo,0.626
2026004829,2026-03-11,Barra da Tijuca,telefone_1746,Solicito operação tapa-buraco na Av. Brasil. O asfalto cedeu desde ontem e formou uma cratera de mais de um metro que alaga quando chove.,buraco_via,buraco_via,0.837,buraco_via,0.808
2026001754,2026-05-11,Barra da Tijuca,telefone_1746,Placa de PARE caída há uma semana.,sinalizacao,sinalizacao,0.933,sinalizacao,0.826
2026004317,2026-01-26,Centro,app_1746,"Entulho na calçada, Av. das Américas nº 83.",coleta_lixo,coleta_lixo,0.926,coleta_lixo,0.916
2026003458,2026-01-07,Madureira,portal_web,Asfalto cedeu há mais de dois meses.,buraco_via,buraco_via,0.872,buraco_via,0.853
2026004860,2026-05-10,Jacarepaguá,portal_web,Asfalto cedeu faz dois dias.,buraco_via,buraco_via,0.859,buraco_via,0.804
2026001204,2026-04-09,Campo Grande,portal_web,"A via da Rua do Catete está intransitável, cheia de buracos e desníveis há mais de 15 dias. Ônibus precisam desviar para a contramão, causando risco de colisão.",buraco_via,buraco_via,0.976,buraco_via,0.922
2026003635,2026-04-10,Tijuca,app_1746,A caçamba comunitária da Rua Uranos está transbordando há mais de dois meses e ninguém faz a remoção. O chorume escorre pela calçada até a porta das casas.,coleta_lixo,coleta_lixo,0.699,coleta_lixo,0.972
2026002559,2026-01-29,Penha,app_1746,Solicito poda da árvore em frente ao nº 684 da Rua Cândido Benício. Os galhos estão encostando na fiação elétrica há quase um mês e há risco de curto-circuito e queda de energia.,poda_arvore,poda_arvore,0.988,poda_arvore,0.79
2026000978,2026-04-08,Jacarepaguá,app_1746,"Vazamento de água limpa na calçada da Av. Ministro Edgard Romero, altura do nº 408, há mais de dois meses. O desperdício é grande, formou-se um lamaçal e a água invade a pista.",esgoto_vazamento,buraco_via,0.896,esgoto_vazamento,0.781
2026004707,2026-04-19,Campo Grande,telefone_1746,"O caminhão da coleta passou a vir em horário irregular na Estrada dos Bandeirantes faz dois dias, e o lixo fica exposto o dia inteiro. Pedimos regularização do serviço.",coleta_lixo,esgoto_vazamento,0.936,coleta_lixo,0.781
2026000321,2026-06-23,Realengo,telefone_1746,"O caminhão da coleta passou a vir em horário irregular na Rua Barata Ribeiro há quase um mês, e o lixo fica exposto o dia inteiro. Pedimos regularização do serviço.",coleta_lixo,coleta_lixo,0.963,coleta_lixo,0.713
2026004259,2026-02-13,Barra da Tijuca,app_1746,Esgoto vazando na Rua Cândido Benício.,esgoto_vazamento,iluminacao_publica,0.825,esgoto_vazamento,0.926
2026003856,2026-05-29,Irajá,portal_web,"Cratera na pista, Rua das Acácias nº 1433.",buraco_via,buraco_via,0.915,buraco_via,0.921
2026001725,2026-01-27,Campo Grande,app_1746,A tampa do bueiro da Rua São Francisco Xavier está quebrada e transbordando esgoto há quase um mês. Pedestres precisam andar pela pista para desviar da água contaminada.,esgoto_vazamento,buraco_via,0.995,esgoto_vazamento,0.739
2026004541,2026-03-17,Barra da Tijuca,telefone_1746,"A coleta de lixo domiciliar não passa na Estrada da Posse há mais de 15 dias. O lixo está acumulado nas calçadas, com mau cheiro forte e presença de ratos e baratas.",coleta_lixo,coleta_lixo,0.924,coleta_lixo,0.754
2026002029,2026-01-30,Campo Grande,app_1746,Solicito remoção de entulho e lixo acumulado na esquina da Rua Barata Ribeiro com o nº 1361. Moradores denunciam descarte irregular no local faz dois dias.,coleta_lixo,coleta_lixo,0.988,coleta_lixo,0.981
2026001947,2026-02-05,Ilha do Governador,app_1746,2 postes sem luz na Av. Brasil.,iluminacao_publica,iluminacao_publica,0.934,buraco_via,0.691
2026001992,2026-04-14,Tijuca,app_1746,"Vazamento de água limpa na calçada da Rua Uranos, altura do nº 1123, desde ontem. O desperdício é grande, formou-se um lamaçal e a água invade a pista.",esgoto_vazamento,buraco_via,0.916,esgoto_vazamento,0.774
2026000160,2026-01-05,Campo Grande,telefone_1746,Cheiro de esgoto forte na Estrada dos Bandeirantes.,esgoto_vazamento,iluminacao_publica,0.955,esgoto_vazamento,0.82
2026001473,2026-03-05,Centro,portal_web,"Vazamento de água, Estrada da Posse nº 554.",esgoto_vazamento,esgoto_vazamento,0.957,esgoto_vazamento,0.87
2026001090,2026-02-20,Copacabana,portal_web,As raízes da árvore em frente ao nº 1195 da Av. das Américas levantaram toda a calçada e os galhos cobrem a iluminação. Solicito poda e avaliação desde ontem.,poda_arvore,poda_arvore,0.936,iluminacao_publica,0.502
2026002000,2026-05-27,Méier,app_1746,"Fiação exposta no poste de iluminação em frente ao nº 717 da Av. Brasil, com risco de choque. Além disso a lâmpada não acende há mais de dois meses.",iluminacao_publica,iluminacao_publica,0.919,iluminacao_publica,0.749
2026001655,2026-06-11,Campo Grande,telefone_1746,"Afundamento de pista na Rua São Francisco Xavier, próximo ao ponto de ônibus. O buraco cresce a cada chuva há uma semana e já engoliu parte da faixa da direita.",buraco_via,estacionamento_irregular,0.947,iluminacao_publica,0.572
2026004764,2026-06-03,Barra da Tijuca,app_1746,O poste em frente ao número 13 da Rua Barata Ribeiro está com a lâmpada queimada faz dois dias. A rua fica totalmente escura à noite e os moradores estão com medo de assaltos.,iluminacao_publica,iluminacao_publica,0.978,iluminacao_publica,0.86
2026000919,2026-03-08,Méier,app_1746,Solicito operação tapa-buraco na Estrada da Posse. O asfalto cedeu faz dois dias e formou uma cratera de mais de um metro que alaga quando chove.,buraco_via,buraco_via,0.847,buraco_via,0.824
2026002134,2026-01-12,Campo Grande,app_1746,"Fiação exposta no poste de iluminação em frente ao nº 195 da Estrada da Posse, com risco de choque. Além disso a lâmpada não acende há mais de dois meses.",iluminacao_publica,iluminacao_publica,0.915,coleta_lixo,0.273
2026001084,2026-06-04,Barra da Tijuca,app_1746,Solicito remoção de entulho e lixo acumulado na esquina da Av. Ministro Edgard Romero com o nº 701. Moradores denunciam descarte irregular no local há mais de dois meses.,coleta_lixo,coleta_lixo,0.856,coleta_lixo,0.691
2026003008,2026-02-21,Copacabana,app_1746,Sem sinalização na Av. Ministro Edgard Romero nº 584.,sinalizacao,sinalizacao,0.927,sinalizacao,0.949
2026000627,2026-05-13,Botafogo,app_1746,"Carros estacionam diariamente sobre a calçada da Estrada do Mendanha, altura do nº 375, há uma semana. Pedestres, cadeirantes e mães com carrinho são obrigados a andar pela pista.",estacionamento_irregular,estacionamento_irregular,0.923,estacionamento_irregular,0.983
2026002911,2026-04-09,Copacabana,app_1746,"Veículo abandonado, Estrada do Mendanha nº 1257.",estacionamento_irregular,estacionamento_irregular,0.977,estacionamento_irregular,0.475
2026003058,2026-04-16,Méier,app_1746,Bar com música até 4h faz dois dias.,barulho_perturbacao,buraco_via,0.782,barulho_perturbacao,0.809
2026004117,2026-03-08,Tijuca,telefone_1746,"Rua escura há mais de 15 dias, sem luz.",iluminacao_publica,coleta_lixo,0.972,iluminacao_publica,0.816
2026001124,2026-01-19,Copacabana,telefone_1746,Bueiro transbordando há mais de dois meses.,esgoto_vazamento,esgoto_vazamento,0.87,coleta_lixo,0.803
2026003042,2026-06-02,Campo Grande,telefone_1746,A luminária do poste da Av. Dom Hélder Câmara esquina com a travessa fica acendendo e apagando sem parar há uma semana. À noite a calçada fica no escuro completo.,iluminacao_publica,iluminacao_publica,0.975,iluminacao_publica,0.87
2026001213,2026-04-07,Madureira,telefone_1746,"Há um vazamento de esgoto a céu aberto na Rua do Catete, em frente ao nº 359, desde ontem. A água suja escorre pela rua, o cheiro é insuportável e o asfalto começou a afundar.",esgoto_vazamento,buraco_via,0.955,esgoto_vazamento,0.975
2026002168,2026-03-29,Jacarepaguá,telefone_1746,Solicito remoção de entulho e lixo acumulado na esquina da Av. Ministro Edgard Romero com o nº 1160. Moradores denunciam descarte irregular no local há quase um mês.,coleta_lixo,poda_arvore,0.958,coleta_lixo,0.99
2026003701,2026-03-03,Bangu,portal_web,"Há um veículo abandonado estacionado na Estrada dos Bandeirantes em frente ao nº 487 desde ontem, ocupando vaga e acumulando lixo embaixo. Solicito remoção.",estacionamento_irregular,estacionamento_irregular,0.944,estacionamento_irregular,0.834
2026001039,2026-06-26,Campo Grande,portal_web,Poste apagado na Rua Uranos.,iluminacao_publica,iluminacao_publica,0.982,iluminacao_publica,0.917
2026003436,2026-04-01,Irajá,telefone_1746,A luminária do poste da Rua Voluntários da Pátria esquina com a travessa fica acendendo e apagando sem parar há uma semana. À noite a calçada fica no escuro completo.,iluminacao_publica,iluminacao_publica,0.797,iluminacao_publica,0.909
2026002355,2026-02-06,Madureira,app_1746,"A via da Rua Voluntários da Pátria está intransitável, cheia de buracos e desníveis há mais de 15 dias. Ônibus precisam desviar para a contramão, causando risco de colisão.",buraco_via,buraco_via,0.942,buraco_via,0.799
